rikishi_id,shikona,highest_rank_name,debut_basho,last_basho,debut_year,last_year,career_wins,career_losses,career_absences,career_appearances,career_bashos,win_rate,win_rate_bucket,career_bashos_bucket,career_year_span,is_low_win_long_career
858,足刈 勇一郎,序二段,平成10年9月,平成12年9月,1998,2000.0,15,13,14,28,7,0.5357142857142857,0.50-0.54,<12,2.0,False
859,幸田 正輝,序ノ口,平成10年5月,平成10年7月,1998,1998.0,0,0,7,0,2,,>=0.65,<12,0.0,False
860,霧錦 崇雄,幕下,平成10年9月,平成22年3月,1998,2010.0,217,224,21,441,68,0.49206349206349204,0.45-0.49,60-89,12.0,False
861,春日浪 正人,三段目,平成10年9月,平成29年11月,1998,2017.0,377,418,3,794,115,0.4742138364779874,0.45-0.49,90-119,19.0,False
862,忠津 浩平,序ノ口,平成10年9月,平成11年1月,1998,1999.0,3,4,7,7,3,0.42857142857142855,0.40-0.44,<12,1.0,False
863,立豊 治道,幕下,平成10年9月,平成20年9月,1998,2008.0,203,210,7,413,61,0.4915254237288136,0.45-0.49,60-89,10.0,False
864,武州山 隆士,前頭,平成11年1月,平成25年1月,1999,2013.0,416,427,25,843,84,0.49347568208778175,0.45-0.49,60-89,14.0,False
865,春日王 克昌,前頭,平成10年11月,平成23年5月,1998,2011.0,464,452,11,913,74,0.5065502183406113,0.50-0.54,60-89,13.0,False
866,駿河司 章洋,幕下,平成10年11月,平成22年9月,1998,2010.0,259,209,29,468,72,0.5534188034188035,0.55-0.59,60-89,12.0,False
867,彩司 健太,序二段,平成10年11月,平成11年11月,1998,1999.0,22,13,7,35,7,0.6285714285714286,0.60-0.64,<12,1.0,False
868,荒輝山 力,序二段,平成10年11月,平成11年5月,1998,1999.0,7,7,7,14,4,0.5,0.50-0.54,<12,1.0,False
869,川上 友行,序二段,平成10年11月,平成11年9月,1998,1999.0,16,12,7,28,6,0.5714285714285714,0.55-0.59,<12,1.0,False
870,前乃富士 太郎,幕下,平成10年11月,令和6年1月,1998,2024.0,500,542,1,1041,150,0.4798464491362764,0.45-0.49,>=120,26.0,False
871,平賀 忍,序二段,平成10年11月,平成11年11月,1998,1999.0,6,10,12,15,5,0.375,0.35-0.39,<12,1.0,False
872,安起ノ嵐 法仁,序二段,平成8年11月,平成12年5月,1996,2000.0,43,36,33,78,18,0.5443037974683544,0.50-0.54,12-23,4.0,False
873,貴島 雅博,序二段,平成10年11月,平成14年7月,1998,2002.0,42,93,20,134,23,0.3111111111111111,<0.35,12-23,4.0,False
874,濵錦 竜郎,前頭,平成11年3月,平成24年3月,1999,2012.0,360,365,30,723,77,0.496551724137931,0.45-0.49,60-89,13.0,False
875,高見盛 精彦,小結,平成11年3月,平成25年1月,1999,2013.0,563,564,46,1125,83,0.49955634427684115,0.45-0.49,60-89,14.0,False
876,琴光喜 啓司,大関,平成11年3月,平成22年7月,1999,2010.0,571,367,50,934,68,0.6087420042643923,0.60-0.64,60-89,11.0,False
877,誇山 晃史,三段目,平成11年1月,平成23年1月,1999,2011.0,241,224,39,464,73,0.5182795698924731,0.50-0.54,60-89,12.0,False
878,朝青龍 明徳,横綱,平成11年1月,平成22年1月,1999,2010.0,669,173,76,838,67,0.7945368171021377,>=0.65,60-89,11.0,False
879,東桜山 勝徳,幕下,平成11年1月,平成19年9月,1999,2007.0,192,152,20,344,53,0.5581395348837209,0.55-0.59,36-59,8.0,False
880,薩喜海 澄太郎,幕下,平成11年1月,平成22年1月,1999,2010.0,234,213,15,446,67,0.5234899328859061,0.50-0.54,60-89,11.0,False
881,若松鵬 佳久,序二段,平成11年1月,平成12年5月,1999,2000.0,22,20,14,42,9,0.5238095238095238,0.50-0.54,<12,1.0,False
882,魁幸山 高幸,序二段,平成11年1月,平成12年9月,1999,2000.0,17,19,20,36,10,0.4722222222222222,0.45-0.49,<12,1.0,False
883,徳海山 一徳,序二段,平成10年11月,平成12年5月,1998,2000.0,19,20,10,39,9,0.48717948717948717,0.45-0.49,<12,2.0,False
884,田場 義一,序二段,平成11年1月,平成12年5月,1999,2000.0,21,21,14,42,9,0.5,0.50-0.54,<12,1.0,False
885,荒力 和弘,三段目,平成11年1月,平成20年9月,1999,2008.0,189,194,23,382,59,0.4934725848563969,0.45-0.49,36-59,9.0,False
886,松柏山 浩介,序ノ口,平成11年1月,平成11年9月,1999,1999.0,6,8,7,14,4,0.42857142857142855,0.40-0.44,<12,0.0,False
887,福春日 晃二,序二段,平成11年1月,平成25年1月,1999,2013.0,182,360,39,540,84,0.33579335793357934,<0.35,60-89,14.0,True
888,魁白山 允基,三段目,平成11年3月,平成12年11月,1999,2000.0,36,20,14,56,11,0.6428571428571429,0.60-0.64,<12,1.0,False
889,永井 治,序ノ口,平成11年3月,平成11年5月,1999,1999.0,4,3,0,7,2,0.5714285714285714,0.55-0.59,<12,0.0,False
890,大道 滋修,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
891,安田 成英,序二段,平成11年3月,平成12年3月,1999,2000.0,13,15,14,26,7,0.4642857142857143,0.45-0.49,<12,1.0,False
892,光彬 健一,序二段,平成11年3月,平成12年7月,1999,2000.0,26,19,11,45,9,0.5777777777777777,0.55-0.59,<12,1.0,False
893,尖山 大作,三段目,平成11年3月,平成13年7月,1999,2001.0,47,31,20,77,15,0.6025641025641025,0.60-0.64,12-23,2.0,False
894,大忍 誠,三段目,平成11年3月,平成26年5月,1999,2014.0,301,319,10,619,91,0.4854838709677419,0.45-0.49,90-119,15.0,False
895,若大隆 尚隆,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
896,若三梅 雅裕,幕下,平成11年3月,平成21年1月,1999,2009.0,168,153,43,320,53,0.5233644859813084,0.50-0.54,36-59,10.0,False
897,松永 健太,序ノ口,平成11年3月,平成11年9月,1999,1999.0,3,4,7,7,3,0.42857142857142855,0.40-0.44,<12,0.0,False
898,千代白鵬 大樹,前頭,平成11年3月,平成23年5月,1999,2011.0,343,296,50,636,72,0.5367762128325508,0.50-0.54,60-89,12.0,False
899,高道山 道広,序二段,平成11年3月,平成12年5月,1999,2000.0,24,18,7,42,8,0.5714285714285714,0.55-0.59,<12,1.0,False
900,若荒雄 匡也,小結,平成11年3月,平成26年9月,1999,2014.0,466,444,29,910,93,0.512087912087912,0.50-0.54,90-119,15.0,False
901,塙乃里 幸与,幕下,平成11年3月,平成22年5月,1999,2010.0,243,214,12,456,68,0.5317286652078774,0.50-0.54,60-89,11.0,False
902,和歌嵐 克己,三段目,平成11年3月,平成13年7月,1999,2001.0,47,37,14,84,15,0.5595238095238095,0.55-0.59,12-23,2.0,False
903,朝ノ浜 実,序二段,平成11年3月,平成14年9月,1999,2002.0,71,69,7,140,22,0.5071428571428571,0.50-0.54,12-23,3.0,False
904,土佐 幸司,三段目,平成11年3月,平成27年1月,1999,2015.0,306,304,48,607,95,0.5016393442622951,0.50-0.54,90-119,16.0,False
905,朝光 哲史,三段目,平成11年3月,平成18年1月,1999,2006.0,136,112,39,245,42,0.5483870967741935,0.50-0.54,36-59,7.0,False
906,白澤 隆志,序二段,平成11年3月,平成14年7月,1999,2002.0,58,52,30,109,21,0.5272727272727272,0.50-0.54,12-23,3.0,False
907,若林 信吾,序二段,平成11年3月,平成12年5月,1999,2000.0,10,7,18,16,6,0.5882352941176471,0.55-0.59,<12,1.0,False
908,一求 裕一,序二段,平成11年3月,平成13年3月,1999,2001.0,40,37,7,77,13,0.5194805194805194,0.50-0.54,12-23,2.0,False
909,千代の烈 竜太,三段目,平成11年3月,平成21年7月,1999,2009.0,197,184,53,378,63,0.5170603674540682,0.50-0.54,60-89,10.0,False
910,福司 智仁,三段目,平成11年3月,平成17年11月,1999,2005.0,124,101,55,224,41,0.5511111111111111,0.55-0.59,36-59,6.0,False
911,旭川 熊五郎,序二段,平成11年3月,平成14年5月,1999,2002.0,52,60,21,111,20,0.4642857142857143,0.45-0.49,12-23,3.0,False
912,魁千山 一浩,序二段,平成11年3月,平成17年5月,1999,2005.0,99,138,22,235,38,0.4177215189873418,0.40-0.44,36-59,6.0,False
913,琴乃盛 隆盛,序二段,平成11年3月,平成12年1月,1999,2000.0,17,11,7,28,6,0.6071428571428571,0.60-0.64,<12,1.0,False
914,井川 健一,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
915,大昇鬼 一将,幕下,平成11年3月,平成23年5月,1999,2011.0,258,239,7,497,73,0.5191146881287726,0.50-0.54,60-89,12.0,False
916,栃春日 博之,三段目,平成11年3月,,1999,,539,578,2,1115,161,0.4825425246195166,0.45-0.49,>=120,,False
917,中尾 隆史,三段目,平成11年3月,平成13年5月,1999,2001.0,41,29,21,70,14,0.5857142857142857,0.55-0.59,12-23,2.0,False
918,中田 竜太,序ノ口,平成11年3月,平成12年1月,1999,2000.0,5,13,10,16,5,0.2777777777777778,<0.35,<12,1.0,False
919,松原 慎一郎,序ノ口,平成11年3月,平成12年1月,1999,2000.0,0,0,7,0,2,,>=0.65,<12,1.0,False
920,雷山 源作,序二段,平成11年3月,平成24年1月,1999,2012.0,223,303,6,525,77,0.42395437262357416,0.40-0.44,60-89,13.0,True
921,福寿丸 敏勝,三段目,平成11年3月,平成18年5月,1999,2006.0,150,149,2,299,44,0.5016722408026756,0.50-0.54,36-59,7.0,False
922,星冑 鐵足,三段目,平成11年3月,平成24年11月,1999,2012.0,259,294,14,553,82,0.46835443037974683,0.45-0.49,60-89,13.0,False
923,熊郷 克彦,三段目,平成11年3月,平成19年1月,1999,2007.0,161,168,0,329,48,0.48936170212765956,0.45-0.49,36-59,8.0,False
924,若麒麟 真一,前頭,平成11年3月,平成21年1月,1999,2009.0,279,232,22,511,60,0.5459882583170255,0.50-0.54,60-89,10.0,False
925,琴長江 優太,序二段,平成11年3月,平成12年11月,1999,2000.0,27,30,13,55,11,0.47368421052631576,0.45-0.49,<12,1.0,False
926,渡邊山 武士,序二段,平成11年3月,平成17年3月,1999,2005.0,120,124,8,243,37,0.4918032786885246,0.45-0.49,36-59,6.0,False
927,琴鳳 圭史,幕下,平成11年3月,平成31年1月,1999,2019.0,402,387,37,788,119,0.5095057034220533,0.50-0.54,90-119,20.0,False
928,大勝 和典,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,2,5,1,2,0.0,<0.35,<12,0.0,False
929,霧の若 太郎,十両,平成11年3月,平成23年5月,1999,2011.0,310,291,0,601,72,0.5158069883527454,0.50-0.54,60-89,12.0,False
930,房輝 裕治,序二段,平成11年3月,平成19年9月,1999,2007.0,150,183,25,333,52,0.45045045045045046,0.45-0.49,36-59,8.0,False
931,栃谷 漢将,序二段,平成11年3月,平成14年5月,1999,2002.0,26,54,18,79,16,0.325,<0.35,12-23,3.0,False
932,大観 浩司,序二段,平成11年3月,平成18年1月,1999,2006.0,126,145,16,270,42,0.46494464944649444,0.45-0.49,36-59,7.0,False
933,北乃若 厚史,序二段,平成11年3月,平成15年3月,1999,2003.0,67,74,27,141,25,0.475177304964539,0.45-0.49,24-35,4.0,False
934,高駿河 弦太,三段目,平成11年3月,平成21年5月,1999,2009.0,209,204,14,412,62,0.5060532687651331,0.50-0.54,60-89,10.0,False
935,近藤 祐亮,序ノ口,平成11年3月,平成12年1月,1999,2000.0,3,4,7,7,3,0.42857142857142855,0.40-0.44,<12,1.0,False
936,多賀乃峰 秀昭,三段目,平成11年3月,平成19年3月,1999,2007.0,163,154,19,316,49,0.5141955835962145,0.50-0.54,36-59,8.0,False
937,磯東 建太,三段目,平成11年3月,平成28年5月,1999,2016.0,348,354,12,701,103,0.49572649572649574,0.45-0.49,90-119,17.0,False
938,若金子 豊士,序二段,平成11年3月,平成12年5月,1999,2000.0,18,24,7,42,8,0.42857142857142855,0.40-0.44,<12,1.0,False
939,木村川 豊,序二段,平成11年3月,平成14年5月,1999,2002.0,39,73,14,112,20,0.3482142857142857,<0.35,12-23,3.0,False
940,琴弥山 幸基,十両,平成11年3月,平成30年3月,1999,2018.0,397,403,7,799,114,0.49625,0.45-0.49,90-119,19.0,False
941,隆北村 基,幕下,平成11年3月,平成19年1月,1999,2007.0,162,160,7,322,48,0.5031055900621118,0.50-0.54,36-59,8.0,False
942,琴小林 裕一,序ノ口,平成11年3月,平成12年1月,1999,2000.0,10,18,7,28,6,0.35714285714285715,0.35-0.39,<12,1.0,False
943,大翔城 広喜,三段目,平成11年3月,令和4年3月,1999,2022.0,437,500,15,936,137,0.4663820704375667,0.45-0.49,>=120,23.0,False
944,男女ノ里 泰之,三段目,平成11年3月,平成25年9月,1999,2013.0,300,302,0,602,87,0.4983388704318937,0.45-0.49,60-89,14.0,False
945,山根 康史,序二段,平成11年3月,平成15年5月,1999,2003.0,75,100,0,175,26,0.42857142857142855,0.40-0.44,24-35,4.0,False
946,霧桜 剛,三段目,平成11年3月,令和5年11月,1999,2023.0,468,532,22,996,147,0.468,0.45-0.49,>=120,24.0,False
947,桜花 剛,三段目,平成11年3月,平成21年9月,1999,2009.0,216,222,3,438,64,0.4931506849315068,0.45-0.49,60-89,10.0,False
948,勇雄山 和也,序二段,平成11年3月,平成12年9月,1999,2000.0,25,24,14,49,10,0.5102040816326531,0.50-0.54,<12,1.0,False
949,高昇 辰也,序二段,平成11年3月,平成17年3月,1999,2005.0,112,140,0,252,37,0.4444444444444444,0.40-0.44,36-59,6.0,False
950,北結城 一雅,序二段,平成11年3月,平成11年11月,1999,1999.0,11,11,6,21,5,0.5,0.50-0.54,<12,0.0,False
951,河内 和之,序二段,平成11年3月,平成14年3月,1999,2002.0,55,63,8,118,19,0.4661016949152542,0.45-0.49,12-23,3.0,False
952,江川 慎治,序二段,平成11年3月,平成12年5月,1999,2000.0,18,17,14,35,8,0.5142857142857142,0.50-0.54,<12,1.0,False
953,内藤 昌登,序ノ口,平成11年3月,平成12年5月,1999,2000.0,8,35,7,43,8,0.18604651162790697,<0.35,<12,1.0,False
954,角中 忍,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
955,室谷 隆二,序二段,平成11年3月,平成12年7月,1999,2000.0,21,28,7,49,9,0.42857142857142855,0.40-0.44,<12,1.0,False
956,青木 誠治,序二段,平成11年3月,平成13年3月,1999,2001.0,34,36,14,70,13,0.4857142857142857,0.45-0.49,12-23,2.0,False
957,濵﨑 慎吾,序二段,平成11年3月,平成14年11月,1999,2002.0,47,93,7,140,23,0.3357142857142857,<0.35,12-23,3.0,False
958,安香ノ梅 真太郎,三段目,平成11年3月,平成18年5月,1999,2006.0,132,134,28,266,44,0.49624060150375937,0.45-0.49,36-59,7.0,False
959,黒岩 大作,序ノ口,平成11年3月,平成12年9月,1999,2000.0,17,26,13,42,9,0.3953488372093023,0.35-0.39,<12,1.0,False
960,霧鈴木 伸洋,序ノ口,平成11年3月,平成12年1月,1999,2000.0,7,8,6,14,4,0.4666666666666667,0.45-0.49,<12,1.0,False
961,神生山 正貴,三段目,平成11年3月,平成18年1月,1999,2006.0,108,115,36,222,39,0.484304932735426,0.45-0.49,36-59,7.0,False
962,玉豪力 保夫,序二段,平成11年3月,平成14年1月,1999,2002.0,44,68,7,112,18,0.39285714285714285,0.35-0.39,12-23,3.0,False
963,平井 金士,序ノ口,平成11年3月,平成12年1月,1999,2000.0,0,0,7,0,2,,>=0.65,<12,1.0,False
964,北川 良太,序二段,平成11年3月,平成14年1月,1999,2002.0,38,35,18,73,14,0.5205479452054794,0.50-0.54,12-23,3.0,False
965,宮田 悟,序二段,平成11年3月,平成12年9月,1999,2000.0,15,21,6,35,7,0.4166666666666667,0.40-0.44,<12,1.0,False
966,鯱隆 隼人,序二段,平成11年3月,平成12年5月,1999,2000.0,17,25,7,42,8,0.40476190476190477,0.40-0.44,<12,1.0,False
967,玉光 一貴,三段目,平成11年3月,平成23年1月,1999,2011.0,219,219,52,435,72,0.5,0.50-0.54,60-89,12.0,False
968,新保 智一,序ノ口,平成11年3月,平成12年9月,1999,2000.0,16,40,7,55,10,0.2857142857142857,<0.35,<12,1.0,False
969,砥綿 和道,序ノ口,平成11年3月,平成12年1月,1999,2000.0,9,19,7,28,6,0.32142857142857145,<0.35,<12,1.0,False
970,武内 優志,序ノ口,平成11年3月,平成11年7月,1999,1999.0,4,3,7,7,3,0.5714285714285714,0.55-0.59,<12,0.0,False
971,大翔藤 純,三段目,平成11年3月,平成26年3月,1999,2014.0,261,350,13,611,90,0.42716857610474634,0.40-0.44,90-119,15.0,True
972,城後 佳明,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
973,小嵐山 和典,序二段,平成11年3月,平成12年7月,1999,2000.0,16,36,4,52,9,0.3076923076923077,<0.35,<12,1.0,False
974,安幸富士 浩和,序ノ口,平成11年3月,平成12年1月,1999,2000.0,11,17,7,28,6,0.39285714285714285,0.35-0.39,<12,1.0,False
975,霧美山 智史,序二段,平成11年3月,平成20年7月,1999,2008.0,180,198,14,378,57,0.47619047619047616,0.45-0.49,36-59,9.0,False
976,安彩竜 典吉,序二段,平成11年3月,平成14年11月,1999,2002.0,49,66,25,113,22,0.4260869565217391,0.40-0.44,12-23,3.0,False
977,萬國 勝,序ノ口,平成11年3月,平成12年1月,1999,2000.0,4,3,7,7,3,0.5714285714285714,0.55-0.59,<12,1.0,False
978,木村海 大地,序ノ口,平成11年3月,平成12年1月,1999,2000.0,4,7,10,11,4,0.36363636363636365,0.35-0.39,<12,1.0,False
979,朝千葉 聖幸,序ノ口,平成11年3月,平成12年3月,1999,2000.0,7,7,7,13,4,0.5,0.50-0.54,<12,1.0,False
980,外園 正幸,序ノ口,平成11年3月,平成11年5月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
981,神城 精一,序二段,平成11年3月,平成20年9月,1999,2008.0,172,227,0,398,58,0.43107769423558895,0.40-0.44,36-59,9.0,False
982,若樹山 大輝,幕下,平成11年5月,平成20年9月,1999,2008.0,200,176,16,376,57,0.5319148936170213,0.50-0.54,36-59,9.0,False
983,霧の藤 広明,幕下,平成11年5月,平成17年1月,1999,2005.0,113,90,35,202,35,0.5566502463054187,0.55-0.59,24-35,6.0,False
985,管 世威義,序ノ口,平成11年5月,平成11年7月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
986,空乃海 樹泳,幕下,平成11年5月,令和元年5月,1999,2019.0,409,401,23,810,120,0.5049382716049383,0.50-0.54,>=120,20.0,False
987,大樹 豊,三段目,平成11年5月,平成16年1月,1999,2004.0,101,88,7,189,29,0.5343915343915344,0.50-0.54,24-35,5.0,False
988,魁北斗 竜雄,序ノ口,平成11年5月,平成11年9月,1999,1999.0,4,3,7,7,3,0.5714285714285714,0.55-0.59,<12,0.0,False
989,北谷 正昭,序ノ口,平成11年5月,平成11年9月,1999,1999.0,0,4,10,4,3,0.0,<0.35,<12,0.0,False
990,輝龍 尚樹,序ノ口,平成11年5月,平成11年11月,1999,1999.0,4,3,7,7,3,0.5714285714285714,0.55-0.59,<12,0.0,False
991,八汐 勝之,序ノ口,平成11年5月,平成11年11月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
992,児島海 陽一,序二段,平成11年5月,平成17年7月,1999,2005.0,93,147,19,240,38,0.3875,0.35-0.39,36-59,6.0,False
993,与論丸 喜多雄,序二段,平成11年7月,平成12年5月,1999,2000.0,10,4,14,14,5,0.7142857142857143,>=0.65,<12,1.0,False
994,高佐藤 健太朗,序ノ口,平成11年7月,平成11年9月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
995,富ノ海 拓,序二段,平成11年7月,平成19年7月,1999,2007.0,137,178,21,315,49,0.43492063492063493,0.40-0.44,36-59,8.0,False
996,追風龍 亮生,序二段,平成11年7月,平成12年11月,1999,2000.0,22,28,6,49,9,0.44,0.40-0.44,<12,1.0,False
997,服部 剛,序ノ口,平成11年7月,平成11年9月,1999,1999.0,0,0,7,0,2,,>=0.65,<12,0.0,False
998,北春日 一光,三段目,平成11年9月,平成17年3月,1999,2005.0,117,101,13,217,34,0.536697247706422,0.50-0.54,24-35,6.0,False
999,隆の富士 幸寛,幕下,平成11年9月,平成19年11月,1999,2007.0,169,140,34,309,50,0.5469255663430421,0.50-0.54,36-59,8.0,False
1000,嵐天佑 和紀,三段目,平成11年9月,平成20年1月,1999,2008.0,170,180,0,350,51,0.4857142857142857,0.45-0.49,36-59,9.0,False
1001,大磐石 久,三段目,平成11年9月,平成16年9月,1999,2004.0,106,97,7,202,31,0.5221674876847291,0.50-0.54,24-35,5.0,False
1002,永山 学,三段目,平成11年9月,平成12年7月,1999,2000.0,16,2,17,18,6,0.8888888888888888,>=0.65,<12,1.0,False
1003,三田村 浩二,序ノ口,平成11年9月,平成12年1月,1999,2000.0,0,0,7,0,2,,>=0.65,<12,1.0,False
1005,福天佑 健,序二段,平成11年9月,平成17年11月,1999,2005.0,106,146,7,252,38,0.42063492063492064,0.40-0.44,36-59,6.0,False
1006,佐田錦 健一,幕下,平成11年11月,平成26年1月,1999,2014.0,289,286,13,575,85,0.5026086956521739,0.50-0.54,60-89,15.0,False
1007,安尾ノ浪 克行,序二段,平成11年11月,平成14年9月,1999,2002.0,42,50,20,91,17,0.45652173913043476,0.45-0.49,12-23,3.0,False
1009,朝赤龍 太郎,関脇,平成12年1月,平成29年5月,2000,2017.0,687,679,36,1361,104,0.5029282576866764,0.50-0.54,90-119,17.0,False
1010,朝乃土佐 翔,幕下,平成12年1月,令和6年1月,2000,2024.0,494,483,17,975,143,0.5056294779938587,0.50-0.54,>=120,24.0,False
1011,白馬 毅,小結,平成12年1月,平成23年5月,2000,2011.0,347,303,12,650,67,0.5338461538461539,0.50-0.54,60-89,11.0,False
1012,久ノ花 志郎,幕下,平成12年1月,平成16年5月,2000,2004.0,90,79,13,168,27,0.5325443786982249,0.50-0.54,24-35,4.0,False
1013,智司 長洋,幕下,平成12年1月,平成18年5月,2000,2006.0,124,87,55,210,39,0.5876777251184834,0.55-0.59,36-59,6.0,False
1014,富松 延之,序二段,平成12年1月,平成13年3月,2000,2001.0,12,15,8,26,6,0.4444444444444444,0.40-0.44,<12,1.0,False
1015,不動山 昴,幕下,平成12年1月,平成20年1月,2000,2008.0,166,163,7,329,49,0.5045592705167173,0.50-0.54,36-59,8.0,False
